customer_id,full_name,dob,occupation,kyc_monthly_income,account_open_date,last_txn_date_before_window,kyc_status,pep_flag,adverse_media_flag,current_address,current_city,current_state,nationality,mobile_number,num_linked_accounts,sar_flag
CUST-39191,Holly Hawkins,1985-01-10,salaried,172898,2022-08-28,2024-02-17,0,1,1,"PSC 2810, Box 2168
APO AE 06590",South Brittany,Alaska,IN,+91-9XXXXXX781,1,0
CUST-39192,Dr. Amanda Williams,1993-10-12,salaried,160187,2024-04-10,2024-01-03,0,1,0,"18222 Freeman Roads
North Amberside, MA 38450",Sandrashire,Hawaii,IN,+91-9XXXXXX376,5,0
CUST-39193,Tara York,1965-07-21,self_employed,45569,2021-09-03,2026-02-17,0,0,1,"661 Herring Forest Suite 995
New Gregory, AS 41043",North Angelafort,South Dakota,IN,+91-9XXXXXX454,1,0
CUST-39194,Melanie Fisher,1987-05-25,salaried,69019,2024-01-30,2024-08-12,1,0,1,"45081 Catherine Burgs
New Eugenemouth, MA 03038",Josephborough,Mississippi,IN,+91-9XXXXXX410,3,0
CUST-39195,Katherine Thomas,2007-07-13,salaried,178536,2021-08-07,2024-11-02,0,0,0,"35757 Sarah Burg Apt. 287
West Kelly, NV 40963",South Eugenefort,Texas,SG,+91-9XXXXXX790,1,0
CUST-39196,John Hansen,1955-10-14,student,76967,2024-09-29,2025-03-10,1,0,1,"Unit 5055 Box 2621
DPO AP 86998",New Douglas,New Jersey,IN,+91-9XXXXXX439,3,1
CUST-39197,Brandon Lane,1995-01-02,student,48048,2023-05-14,2023-05-08,0,1,0,"878 Heather Crescent
New Kurtmouth, ME 59465",Alexandermouth,Montana,IN,+91-9XXXXXX838,2,0
CUST-39198,Leslie Green,1985-08-16,business,153490,2022-04-18,2024-02-28,0,1,0,"27345 Kelly Union
New Brian, DC 87715",Langborough,Vermont,IN,+91-9XXXXXX793,3,0
CUST-39199,Barbara Williams,1972-05-10,self_employed,73829,2023-02-17,2025-04-21,1,0,0,"471 Carroll Crossroad Suite 059
New Shane, MP 67167",Port Michelle,Illinois,PK,+91-9XXXXXX655,1,0
CUST-39200,Amanda Herring,1981-09-07,self_employed,148703,2024-07-04,2024-01-21,1,0,1,"7510 Hampton Ports Apt. 332
Hugheshaven, SD 11880",East Mary,Maine,GB,+91-9XXXXXX441,4,0
CUST-39201,Tammy Jones,1959-03-26,retired,166846,2024-01-13,2024-08-16,0,1,0,"1686 Kelli Drive Suite 490
Port Dawn, NH 83938",Michaelborough,North Carolina,IN,+91-9XXXXXX456,1,0
CUST-39202,Cheryl Waters,1963-10-13,self_employed,177111,2021-05-20,2026-02-22,0,1,1,"29593 Daniels Rue
Jesusbury, VI 73235",East Edwardfort,Mississippi,IN,+91-9XXXXXX194,1,0
CUST-39203,Abigail Sanders,1977-05-30,business,192327,2021-04-06,2023-06-26,2,1,1,"USNS Johnson
FPO AP 30596",Sharonmouth,Rhode Island,IN,+91-9XXXXXX358,2,0
CUST-39204,Ronald Robinson,2008-02-03,retired,161441,2022-05-12,2024-09-29,1,1,0,"Unit 9702 Box 0770
DPO AP 72671",Webbside,Washington,IN,+91-9XXXXXX353,5,0
CUST-39205,Linda Woods,1998-08-20,business,162229,2023-01-19,2025-12-07,1,1,0,"16679 Melissa Corner Suite 183
Dustinview, WV 51356",South Edward,Georgia,NG,+91-9XXXXXX235,2,0
CUST-39206,Kimberly Cohen,2001-07-01,business,54474,2023-02-15,2024-07-24,1,1,0,"48000 Stephen Tunnel
Kimberlyfort, LA 22491",Chapmanshire,Arizona,SG,+91-9XXXXXX291,3,0
CUST-39207,Michael Garcia,1962-06-25,retired,117022,2022-04-14,2025-02-01,1,0,0,"PSC 8623, Box 8026
APO AE 18743",East Michaelmouth,Delaware,AE,+91-9XXXXXX710,3,0
CUST-39208,Patricia Contreras,1982-07-06,self_employed,128798,2023-01-25,2023-11-09,1,1,0,"1916 Weaver Falls Suite 887
Williamfurt, MA 41905",New Melissa,Mississippi,IN,+91-9XXXXXX165,2,0
CUST-39209,Ashley Thomas,1998-06-23,salaried,193942,2024-04-06,2023-10-31,3,1,1,"3601 Jones Dale
Jessicachester, MN 61817",Burnettshire,Nevada,IN,+91-9XXXXXX205,4,0
CUST-39210,Nancy Ochoa,2002-03-14,salaried,22645,2023-06-27,2024-09-22,3,0,1,"782 Isaac Camp
Silvahaven, TN 71228",Lake Michael,South Dakota,IN,+91-9XXXXXX766,5,1
CUST-39211,Denise Morales,1998-04-16,salaried,38086,2024-08-16,2025-11-19,1,0,1,"PSC 4477, Box 6945
APO AP 23769",East Emily,Alabama,IN,+91-9XXXXXX586,4,0
CUST-39212,Sarah Cross,2002-07-29,self_employed,175681,2022-05-19,2025-06-02,3,1,0,"69008 Lance Junctions Suite 139
North Nancy, MI 70433",New Gregoryview,Minnesota,IN,+91-9XXXXXX892,4,0
CUST-39213,Christopher Patel,1972-04-25,self_employed,181932,2021-10-24,2024-06-27,1,0,0,"81206 Valerie Lights
Stevenfurt, CT 37411",Lambertland,Iowa,IN,+91-9XXXXXX498,2,0
CUST-39214,Kathryn Whitaker,1993-12-11,business,104095,2022-06-29,2025-08-08,1,0,1,"5584 Wright Drive
North Jason, ND 56467",Dianestad,Nebraska,IN,+91-9XXXXXX698,5,0
CUST-39215,Christopher Myers,1990-11-11,student,11864,2022-02-02,2023-09-29,1,0,0,"Unit 4058 Box 9745
DPO AA 06633",Port Sheila,Wisconsin,IN,+91-9XXXXXX921,2,0
CUST-39216,Andrew Cole,1969-02-10,self_employed,166570,2024-12-13,2026-03-07,0,1,0,"767 David Rapids Apt. 939
Lake Dannyport, AZ 72568",Meyerland,Virginia,IN,+91-9XXXXXX609,4,1
CUST-39217,Jason Schroeder,1971-09-25,salaried,123958,2024-08-08,2024-07-02,2,1,1,"89672 Jacqueline Drives Suite 046
New Reginachester, MN 86833",West Jennastad,North Carolina,PK,+91-9XXXXXX842,4,0
CUST-39218,Megan Martin,1989-06-08,unemployed,198760,2022-01-25,2023-04-05,1,1,1,"71946 Corey Haven
West Jasonshire, MT 73832",North Allison,Idaho,PK,+91-9XXXXXX195,4,0
CUST-39219,Patrick Johnston,1995-02-27,salaried,99782,2024-08-14,2024-12-26,1,0,1,"6672 Ryan Alley
South Deannachester, NV 59104",Lake Candaceborough,North Dakota,IN,+91-9XXXXXX356,1,0
CUST-39220,Kurt Schroeder,1992-09-27,salaried,90172,2022-01-01,2025-05-26,1,1,0,"5720 Thornton Shoal
New Elizabeth, AZ 93255",Alexton,Maryland,IN,+91-9XXXXXX996,2,0
CUST-39221,James Blankenship,1973-04-13,salaried,182127,2025-02-24,2023-08-07,1,1,0,"58557 Foster Rue Suite 882
Bellfurt, LA 81084",Anthonybury,Indiana,US,+91-9XXXXXX662,4,0
CUST-39222,Tonya Hutchinson MD,1956-11-29,unemployed,17690,2021-05-25,2025-05-30,1,1,1,"505 Alejandra Fords Suite 697
Nguyenberg, NM 60137",Alexmouth,Washington,IN,+91-9XXXXXX375,2,0
CUST-39223,Lisa Anderson,2005-03-28,student,130977,2023-08-03,2024-05-27,1,1,1,"20502 William Islands
Charlestown, RI 90853",Lunamouth,Pennsylvania,GB,+91-9XXXXXX573,1,0
CUST-39224,Richard Gallagher,2007-10-18,student,176806,2022-10-14,2023-07-02,1,0,1,"Unit 3608 Box 4714
DPO AE 86316",East Sheilachester,North Carolina,IN,+91-9XXXXXX217,5,0
CUST-39225,Nancy Bailey,1974-12-17,student,156371,2022-04-27,2025-11-18,1,1,1,"248 Martin Ferry
North Heatherport, FL 85753",East Nicole,Kansas,NG,+91-9XXXXXX211,1,0
CUST-39226,Catherine Garrett,2005-09-26,student,14294,2021-08-25,2024-09-09,1,1,1,"176 Cynthia Squares Apt. 248
Rogerschester, ND 21982",Roberthaven,West Virginia,IN,+91-9XXXXXX507,1,0
CUST-39227,William Owens,1968-06-10,student,111658,2021-05-17,2025-08-06,1,0,1,"USNV Mckinney
FPO AP 74174",Michaelside,New Mexico,IN,+91-9XXXXXX929,1,0
CUST-39228,Riley Weber,1968-02-09,self_employed,105705,2024-07-21,2024-12-27,1,1,1,"6423 Calderon Islands
Owensmouth, PW 84427",Carolhaven,Ohio,IN,+91-9XXXXXX526,2,0
CUST-39229,Erin Schultz,1969-09-09,salaried,100666,2024-03-01,2024-01-28,1,1,0,"78808 Moore Ramp Apt. 313
Jordanhaven, AL 05898",North Zacharybury,Delaware,PK,+91-9XXXXXX272,3,0
CUST-39230,Jeffrey Bowman,1962-08-19,salaried,160753,2024-05-21,2023-11-07,1,0,1,"819 Vanessa Spur
West Davidport, NJ 50149",West Ricardoborough,Idaho,IN,+91-9XXXXXX917,1,0
CUST-39231,Daniel Gonzales,1970-02-26,salaried,92565,2023-08-29,2023-12-08,1,1,1,"51541 Tyrone Lodge Apt. 543
North Dustinshire, PR 71734",Torresside,California,IN,+91-9XXXXXX518,2,0
CUST-39232,Roger Hood,1966-07-17,salaried,196951,2023-02-08,2025-04-30,1,0,1,"763 Daniel Alley
West Charles, KY 04549",South Christopher,South Carolina,US,+91-9XXXXXX898,1,0
CUST-39233,Cameron Campbell,2004-09-13,student,112102,2023-02-06,2025-05-31,1,0,0,"19617 Pineda Brooks Suite 637
West Michaelchester, AS 34584",Berrymouth,North Carolina,IN,+91-9XXXXXX616,4,0
CUST-39234,Caroline Barnes,1992-07-26,retired,113869,2022-04-07,2024-05-17,1,0,1,"13205 Vasquez Dale
West Brittany, MS 85346",Lake Joshuamouth,Nebraska,IN,+91-9XXXXXX786,3,0
CUST-39235,Robin Smith,1970-06-09,self_employed,54467,2021-11-03,2023-12-24,1,0,1,"26626 Timothy Divide
Lake Melindaview, IN 68905",Morganview,Arkansas,HK,+91-9XXXXXX868,3,0
CUST-39236,Roger Clark,1976-07-17,salaried,155279,2023-03-11,2024-08-12,1,1,1,"5804 King Mission
Lake Martin, NC 44676",Jennamouth,Wisconsin,GB,+91-9XXXXXX222,3,0
CUST-39237,Matthew Perry,2004-07-01,salaried,186138,2023-05-22,2023-05-15,3,0,0,"5198 Pamela Mountains
South Sheilafort, VI 48230",Lake Laura,Oklahoma,SG,+91-9XXXXXX552,5,0
CUST-39238,Meghan Jackson,1962-09-05,business,159738,2023-12-14,2024-01-12,1,0,1,"1906 Gregory Street
Michelleside, GA 27255",East Ericfort,Arkansas,IN,+91-9XXXXXX186,4,0
CUST-39239,Sherri Cisneros,1955-10-23,business,178131,2024-05-10,2025-08-09,0,0,1,"15233 Heath Throughway
Petersfurt, TN 59372",Ryanstad,Nevada,IN,+91-9XXXXXX762,3,0
CUST-39240,Kevin Johnson,2006-01-14,unemployed,121515,2024-07-26,2024-06-25,0,0,1,"4850 Allison Creek Apt. 836
Arroyoland, DE 01804",Garciahaven,Rhode Island,AE,+91-9XXXXXX752,1,0
CUST-39241,Patricia Zavala,1956-10-16,self_employed,27946,2023-06-16,2025-12-22,1,0,1,"645 Daniel Canyon
Perezburgh, NV 33728",Barnettland,Georgia,IN,+91-9XXXXXX800,5,0
CUST-39242,Todd Green,1992-12-22,student,50611,2021-03-29,2023-11-03,2,1,0,"756 Byrd Islands Apt. 247
South Brenda, MD 34270",Jonesborough,Missouri,IN,+91-9XXXXXX445,4,0
CUST-39243,Justin Garcia,1967-10-14,salaried,195020,2023-08-28,2025-07-18,2,1,0,"767 Rowland Mission
Youngton, NC 60289",Williamsmouth,Nevada,IN,+91-9XXXXXX163,4,0
CUST-39244,Peter Murray,1956-09-02,business,111997,2022-09-01,2024-09-08,1,0,1,"7027 Martin Roads
Port Maurice, WV 79578",Kaylamouth,Nebraska,IN,+91-9XXXXXX162,2,0
CUST-39245,Kaylee Gallegos,1992-12-02,unemployed,134154,2022-09-09,2024-06-10,1,0,1,"58084 Anna Overpass
Port Bryan, AR 92023",North Jeremyhaven,Wyoming,IN,+91-9XXXXXX791,3,0
CUST-39246,Brandon Strong,1992-08-28,salaried,58697,2025-01-05,2025-10-27,1,1,0,"3182 James Trail
New Michaelfurt, OR 98417",North Lori,Delaware,IN,+91-9XXXXXX683,1,0
CUST-39247,Barbara Lucas,2003-03-08,student,48783,2024-04-23,2026-02-18,1,0,1,"51617 Christopher Heights Suite 233
Gonzalezborough, CO 63554",Joelside,Ohio,PK,+91-9XXXXXX779,4,0
CUST-39248,Casey Schneider,1993-05-27,unemployed,165096,2023-05-12,2024-08-07,1,1,1,"1849 James Roads
Chloeview, PR 63064",Aaronhaven,South Dakota,IN,+91-9XXXXXX866,1,0
CUST-39249,Jessica Howard,1982-03-31,retired,104110,2024-04-29,2023-12-02,1,1,1,"27304 Isabella Station Suite 547
New George, PA 96250",East Lindsay,Kentucky,SG,+91-9XXXXXX787,5,0
CUST-39250,Jeffrey Simon,1999-08-23,student,68602,2023-03-27,2023-05-12,1,1,0,"92003 Collins Camp
Gregorymouth, MO 96234",New Alyssa,Illinois,US,+91-9XXXXXX112,5,0
CUST-39251,Wayne Estrada,1975-02-22,salaried,160468,2022-07-12,2025-10-27,0,1,0,"0902 Mccarthy Centers Apt. 817
West Jenniferton, IA 73974",Roberthaven,Utah,NG,+91-9XXXXXX981,1,0
CUST-39252,Ashley Hall,1963-01-16,student,130257,2022-07-26,2023-11-12,1,0,1,"46042 Melinda Centers
North Christian, ME 01404",South Mark,Iowa,IN,+91-9XXXXXX235,4,0
CUST-39253,Vanessa Smith,1962-01-27,business,48212,2022-02-15,2025-11-02,0,0,1,"4067 Marie Brooks
West Antonioport, PR 45777",Gibsonshire,Georgia,IN,+91-9XXXXXX708,2,0
CUST-39254,Kimberly Acosta,1990-07-24,self_employed,13314,2022-07-15,2025-02-21,1,0,1,"73654 Lauren Corner
South Trevorview, MD 75613",East Stephenfort,Rhode Island,IN,+91-9XXXXXX737,2,0
CUST-39255,Donna Smith,1989-08-10,business,104257,2025-03-17,2024-06-01,2,0,1,"697 Johnson Mountains Apt. 060
South Roger, ME 91973",South Stephen,Indiana,GB,+91-9XXXXXX852,5,0
CUST-39256,Edward Waters,1961-05-28,business,70998,2022-02-10,2024-06-02,1,0,0,"4399 Porter Ways Apt. 341
Fieldsborough, VA 73390",Johnfurt,Massachusetts,IN,+91-9XXXXXX133,5,0
CUST-39257,Sean Wilkerson,1987-10-06,self_employed,50430,2022-08-29,2025-05-09,1,1,0,"43531 Lisa Walks Suite 635
Beverlyhaven, KY 28880",South Charlesmouth,Nebraska,SG,+91-9XXXXXX514,3,1
CUST-39258,Alan Mack,1967-01-12,salaried,130750,2022-11-27,2026-03-09,2,1,0,"772 Jacob Flats
Wardfort, KS 53161",Jessicaberg,New Hampshire,IN,+91-9XXXXXX860,1,0
CUST-39259,Tina Haynes,2007-04-02,student,41399,2021-11-11,2024-04-26,1,1,0,"357 David Alley Apt. 786
New Kellymouth, WY 96244",North Bryan,Alaska,AE,+91-9XXXXXX796,1,0
CUST-39260,Erik Roberts,1980-12-13,self_employed,62226,2024-06-04,2025-01-14,2,1,0,"2788 Stephens Point Apt. 262
Amberberg, CT 59551",South Leslie,North Dakota,HK,+91-9XXXXXX216,3,0
CUST-39261,Janice Kramer,1967-01-05,business,102243,2023-09-17,2024-10-13,1,1,1,"2069 Patrick Trail Suite 145
North Shawnaville, SC 73686",Kentshire,North Dakota,AE,+91-9XXXXXX516,4,0
CUST-39262,Martin Hartman,1994-11-28,self_employed,136519,2024-12-19,2025-09-06,0,1,0,"5205 Smith Shores Suite 529
Lake Rachel, MH 78232",South Whitneyfurt,Rhode Island,IN,+91-9XXXXXX527,5,1
CUST-39263,Ashley Gray,1991-10-24,retired,151820,2023-05-28,2025-03-08,1,0,1,"72527 Baker Forks Apt. 047
New Sara, HI 68211",North Terri,Vermont,US,+91-9XXXXXX236,2,0
CUST-39264,Sandra Jennings,2003-03-08,unemployed,130997,2024-01-15,2023-06-22,1,1,1,"94438 Rogers Points
West Kyliefurt, ND 24547",Onealview,Oklahoma,IN,+91-9XXXXXX293,3,0
CUST-39265,Tamara Weiss,1962-08-22,unemployed,80358,2022-07-16,2024-07-16,1,1,0,"4254 Justin Lights
Sandersville, NM 57079",Annville,Vermont,IN,+91-9XXXXXX768,4,0
CUST-39266,Danielle Wells,1969-10-11,student,135486,2024-01-23,2023-06-18,2,1,0,"07405 Shelley Mountain Apt. 954
Lopezshire, NM 06741",Davidton,Texas,IN,+91-9XXXXXX321,1,0
CUST-39267,Christopher Pope,1984-08-13,business,44194,2024-08-21,2026-02-18,0,1,0,"24301 Ryan Plain
Samanthaberg, AS 78186",Rebeccaville,Ohio,IN,+91-9XXXXXX181,1,1
CUST-39268,Ronald Hendricks,1974-07-31,salaried,129020,2021-05-11,2024-03-07,1,0,1,"1848 Gregory Mountains Apt. 878
New Edwin, VI 47060",Kimmouth,Vermont,AE,+91-9XXXXXX665,5,0
CUST-39269,Ronnie Martinez,1962-03-20,salaried,116628,2023-01-16,2024-10-13,1,0,0,"7070 Sandra Flats
West Benjamin, PW 18549",Port Rhondaport,Indiana,IN,+91-9XXXXXX524,3,1
CUST-39270,Kathleen Reeves,1979-11-19,business,98003,2022-10-18,2025-03-21,1,0,1,"92540 Mark Summit
Port Janeport, MD 17834",Lake Andrea,Idaho,PK,+91-9XXXXXX968,5,0
CUST-39271,Lee Kline,1999-03-10,student,76665,2023-07-07,2025-05-21,3,1,0,"132 Wilson Ridge Apt. 750
Riverabury, VA 95176",Andersonshire,Connecticut,IN,+91-9XXXXXX197,3,0
CUST-39272,Sandra Mccullough,2001-08-10,retired,40692,2021-08-10,2025-12-16,2,0,1,"07413 Andrade Highway Suite 158
Callahantown, HI 68845",Karenmouth,New Mexico,IN,+91-9XXXXXX385,2,0
CUST-39273,Heidi Johnson,1993-03-08,salaried,104410,2023-02-01,2023-10-10,0,1,1,"33828 Horton Corner
East Daniel, ID 25134",East Rebecca,Idaho,AE,+91-9XXXXXX423,1,1
CUST-39274,Evan Pope,2005-01-02,self_employed,106527,2022-08-26,2025-05-04,1,0,1,"282 Monica Garden Apt. 430
Jeffreyhaven, SD 58145",New Leslieshire,Nevada,SG,+91-9XXXXXX972,5,0
CUST-39275,Lisa Floyd,1964-10-19,student,194526,2021-04-14,2024-10-29,1,1,0,"833 Owen Mission
South Sandraberg, VT 05379",New Shannon,Maryland,AE,+91-9XXXXXX754,5,0
CUST-39276,Angela Hurst DVM,1992-01-05,business,86953,2025-03-22,2023-08-12,1,1,1,"28291 Cross Walks
West Teresastad, NE 79211",Spencershire,Michigan,HK,+91-9XXXXXX740,1,0
CUST-39277,Ryan Arellano,1964-10-20,retired,97455,2023-02-14,2023-03-29,1,1,0,"7797 Ricky Stream
North Samantha, NH 22713",North Pamelastad,Connecticut,IN,+91-9XXXXXX242,3,0
CUST-39278,Ruth Adams,1974-01-19,salaried,195162,2024-03-28,2026-01-13,1,0,0,"8952 Kevin Skyway
Brandonchester, CT 63958",South Yolanda,Wisconsin,IN,+91-9XXXXXX128,3,0
CUST-39279,Sheila Charles,1985-09-10,business,143727,2022-07-31,2025-09-27,1,1,0,"814 Thompson Place
New Ryanport, IA 46856",East Gary,Maine,IN,+91-9XXXXXX873,2,0
CUST-39280,Lisa Weber,1982-02-15,business,123302,2021-07-14,2025-02-25,1,0,1,"4427 Morrison Village
Floresshire, CT 40511",East Daryl,Mississippi,IN,+91-9XXXXXX443,4,0
CUST-39281,Miss Annette Rojas,1970-05-01,self_employed,192514,2024-09-20,2024-06-15,0,0,0,"69633 Stephanie Road Apt. 980
Lake Matthew, RI 32738",Mayoburgh,Vermont,IN,+91-9XXXXXX438,3,0
CUST-39282,Nicholas Alexander,1961-04-14,salaried,174012,2021-12-05,2025-12-20,0,0,1,"48458 Miller Mill Apt. 559
East Apriltown, FM 46086",Gregoryport,Arkansas,IN,+91-9XXXXXX447,4,1
CUST-39283,Victoria Arroyo,1976-05-21,salaried,56029,2024-12-30,2025-08-20,1,1,1,"PSC 0170, Box 9996
APO AA 18312",Patriciamouth,New Jersey,IN,+91-9XXXXXX708,5,0
CUST-39284,Jessica Dawson,1991-07-10,salaried,97995,2022-07-16,2023-05-15,1,1,1,"10255 Lori Track
South Sheilashire, GA 77125",Port Rebeccaberg,Colorado,GB,+91-9XXXXXX208,3,0
CUST-39285,Jerry Matthews,1964-09-14,salaried,132383,2024-07-10,2025-08-16,0,0,1,"337 Michele Springs Apt. 415
Katelynmouth, VI 87638",South Ashleyside,Alaska,IN,+91-9XXXXXX548,3,1
CUST-39286,Eric Griffith,1955-08-07,unemployed,137392,2024-12-02,2026-01-04,1,1,0,"4740 Freeman Field
Anthonyfurt, NM 44137",Jasonport,New Jersey,HK,+91-9XXXXXX741,5,0
CUST-39287,Amy Cole,1986-04-24,salaried,145685,2024-12-01,2025-11-28,1,0,0,"1633 Stephen Walks Suite 676
Mitchellhaven, NE 67194",North Robert,Kansas,AE,+91-9XXXXXX572,4,0
CUST-39288,Joshua Hill,1982-07-11,salaried,31112,2024-04-29,2024-11-26,1,1,0,"3818 Michael Flats Apt. 343
Benjaminton, MA 61769",East Jacob,Alabama,HK,+91-9XXXXXX430,3,0
CUST-39289,Nicholas Smith,1997-09-02,student,155562,2024-07-07,2023-09-25,2,1,0,"1096 Hernandez Tunnel
Port Kristin, HI 41951",Lake Shelbyville,Alaska,IN,+91-9XXXXXX229,2,0
CUST-39290,Michael Harris,1978-09-24,salaried,88497,2024-05-16,2025-11-28,3,1,1,"925 Charles Village
North Courtneystad, CA 67393",Stonemouth,Missouri,IN,+91-9XXXXXX298,2,0
CUST-39291,Nicholas Howe,1963-09-18,business,73421,2023-05-26,2024-01-16,3,1,1,"015 Shari Forks Apt. 443
South Robertbury, AZ 73754",Donnafort,Kansas,IN,+91-9XXXXXX793,1,0
CUST-39292,Lorraine Hess,1976-03-14,salaried,87372,2024-04-26,2024-10-25,0,1,0,"96973 Carpenter Dam Apt. 874
Mcphersonport, CT 13930",Adammouth,Delaware,IN,+91-9XXXXXX459,2,0
CUST-39293,Jenna Ramirez,1955-07-21,salaried,157136,2022-01-30,2025-01-04,0,1,0,"02111 Ann Common Apt. 915
Lake Annamouth, OR 84472",Batesmouth,New York,IN,+91-9XXXXXX299,2,1
CUST-39294,Tammy Gordon,1982-01-19,salaried,106081,2021-04-19,2024-07-13,1,0,1,"81536 Chan Vista
Cristinamouth, GU 16934",Walkerbury,Rhode Island,US,+91-9XXXXXX450,5,0
CUST-39295,Kenneth Norman,1957-06-22,salaried,97798,2024-03-16,2025-12-28,1,0,0,"912 Briana Bridge
North Nicholas, MS 15353",East Richardbury,Nebraska,IN,+91-9XXXXXX445,4,1
CUST-39296,Cassandra Blackburn,2002-03-22,salaried,143652,2022-10-22,2023-07-10,1,0,1,"871 Green Cape
Farmerborough, MO 42709",Jaredport,Maine,IN,+91-9XXXXXX123,5,0
CUST-39297,Diana Cross,1977-04-24,retired,88552,2023-05-03,2026-02-11,0,0,1,"6705 David Hollow Suite 072
East David, ME 78833",Nathanberg,Louisiana,IN,+91-9XXXXXX786,4,0
CUST-39298,Angela Nelson,1984-10-25,unemployed,181934,2023-05-06,2026-01-13,1,1,0,"521 Scott Divide Apt. 160
Port Kelseytown, NC 21196",Romeroland,Maryland,IN,+91-9XXXXXX300,5,0
CUST-39299,Geoffrey Navarro,1965-02-25,business,167764,2021-08-07,2026-03-14,2,1,1,"7341 Murphy Causeway
New Vanessa, ME 07042",West Jeffreyland,Texas,PK,+91-9XXXXXX474,3,0
CUST-39300,Justin Peterson,1957-03-22,student,129957,2022-02-11,2025-06-02,1,0,0,"PSC 8184, Box 2516
APO AA 15781",Melissamouth,Alabama,SG,+91-9XXXXXX921,4,0
CUST-39301,Roy Flowers,1960-04-16,salaried,106670,2024-07-24,2023-04-12,2,1,0,"747 Mitchell Crossroad
Port Thomasland, LA 72502",Stacyberg,Arkansas,IN,+91-9XXXXXX300,1,1
CUST-39302,Zoe Combs,1968-03-27,salaried,158781,2023-05-21,2025-08-31,0,0,0,"100 Parker Point Apt. 223
Port Marcus, UT 20874",East Paul,Iowa,IN,+91-9XXXXXX933,5,0
CUST-39303,Jeffery Jacobs,1997-05-26,self_employed,172040,2022-07-08,2024-01-27,0,1,1,"90336 Jeff Brooks Apt. 349
Browningshire, WY 34630",South Bryan,Nevada,AE,+91-9XXXXXX104,2,0
CUST-39304,Jacob Price,1979-01-30,student,108824,2023-09-07,2026-01-01,1,0,1,"USS Sellers
FPO AE 46571",Jacobhaven,Maine,IN,+91-9XXXXXX309,3,0
CUST-39305,Robert Moore,1998-03-13,self_employed,96075,2021-08-25,2024-02-09,1,0,0,"003 Wright Oval
Johnfort, CT 51596",South Bruce,Washington,IN,+91-9XXXXXX397,5,1
CUST-39306,Christopher Miller,1983-12-28,unemployed,100506,2024-06-12,2026-01-16,1,0,1,"37757 Bruce Fall Suite 982
Hahnfort, FL 17573",East Kristinland,Kentucky,IN,+91-9XXXXXX426,1,0
CUST-39307,Richard Martinez,1987-08-15,salaried,66574,2022-06-17,2024-06-06,2,0,0,"926 Christina Avenue
Griffinhaven, NY 44833",Linmouth,Montana,IN,+91-9XXXXXX228,2,0
CUST-39308,Cory Jackson,1969-09-29,salaried,198029,2025-01-16,2024-04-12,1,0,0,"5654 Scott Terrace
Parrishville, WA 25959",West Jayfort,Michigan,IN,+91-9XXXXXX551,5,0
CUST-39309,Joel Hill,1962-05-17,unemployed,161313,2025-01-23,2026-02-06,1,0,0,"6788 Hobbs Creek
Port Belindaburgh, NE 21383",East Debbiebury,Florida,NG,+91-9XXXXXX424,4,0
CUST-39310,Debra Collins,1989-02-01,salaried,20034,2022-12-29,2024-05-08,3,1,1,"5946 Jason Hill
Heatherview, TN 31492",Hillside,Virginia,IN,+91-9XXXXXX274,2,1
CUST-39311,Jessica Adams,1986-11-11,salaried,139362,2022-08-14,2024-03-24,1,0,1,"75946 Kimberly Stream Suite 710
West Paula, IL 99829",West Kenneth,North Carolina,IN,+91-9XXXXXX923,3,0
CUST-39312,Kyle Kelley,1973-09-22,business,145253,2022-02-07,2023-04-22,0,1,1,"08971 Ramirez Mews
Brownfurt, WV 43661",South Katherine,Kansas,IN,+91-9XXXXXX435,4,0
CUST-39313,Mr. Curtis Arnold,1996-04-06,salaried,39726,2023-02-06,2025-10-01,1,1,1,"77877 Jessica Lane
Laurenstad, OK 41650",Saraburgh,Minnesota,IN,+91-9XXXXXX579,3,0
CUST-39314,Trevor Evans,1985-05-12,salaried,175814,2023-05-04,2024-01-24,1,0,0,"1164 Graham Ridges
Vaughntown, ME 76790",Burnsstad,North Dakota,IN,+91-9XXXXXX463,5,0
CUST-39315,Carlos Peterson,1994-10-23,student,46494,2024-02-16,2024-10-26,1,0,1,"1148 John Plains Suite 970
East Joseph, TN 42914",Kimfurt,Texas,IN,+91-9XXXXXX136,2,0
CUST-39316,Calvin Wood,2003-02-21,self_employed,152037,2023-10-03,2024-12-30,1,1,0,"77845 Melissa Drive Apt. 849
North Daniellestad, MI 23659",New Jasonview,Pennsylvania,IN,+91-9XXXXXX151,3,1
CUST-39317,Ellen Crawford,1971-09-10,business,117356,2022-12-05,2024-04-29,0,0,0,"25415 Cardenas Flats
East Tanya, NE 03139",East Marystad,Delaware,GB,+91-9XXXXXX143,1,1
CUST-39318,Christina Johnson,1955-12-02,salaried,20261,2022-04-16,2025-01-15,0,0,0,"96270 Sherman Ridge
Port Rodney, VA 28333",East Patriciaport,New York,IN,+91-9XXXXXX818,2,0
CUST-39319,Laura Rogers,1977-01-04,self_employed,184192,2024-11-07,2023-05-11,1,1,0,"7939 Benjamin Forge Apt. 755
Davidport, MA 56438",New Joseph,Delaware,HK,+91-9XXXXXX735,4,0
CUST-39320,Michael Pearson,2005-06-10,student,129065,2023-05-19,2026-03-18,0,0,0,"044 Acosta Gardens Apt. 519
New Christopherport, WY 44484",New Jonathan,Kansas,IN,+91-9XXXXXX397,3,0
